company_id,log_content,log_date,stage,prev_stage,transition,prev_rank,curr_rank,time_gap_days,transition_type,time_gap_group
8101398850,"(線上會議記錄)【前情】鼎新/勤業眾信-針對客製報表內容作討論【人員資訊】勤業眾信：詩茜、KEVIN等；鼎新：麗珍顧問、雅萍顧問【訪談要點】1.類別建檔說明，SBU大分類與小分類做關聯交集的說明。
2.Una希望明天要帶畫面，讓日方實際知道內容，擔心他們沒有概念。AI全新沒有畫面的話，可以示意。(顧：會PPT做示意畫面，有些畫面目前沒有客製也沒能顯現。)
3.自訂比率，日本有打算明天會議詢問台灣總經理，看要怎麼設定做確認。容器折舊要獨立一個GMS代號，明天要問日方。固定費報表，全新的一支，內容要細拆到""客戶""分析段，之前沒與日方提，明天勤業會再確認。
有一個挑戰是客製時數，所以內容寫豐富一點會比較好說服客戶。明天遞延收入細節要與艾迪科確認。
4.每支時數都還是估出來，先用彈性的角度來估，也就是有變動。
不然就是要做固定的，費用會比較低。
先以符合客戶的需求，考量風險，通通做評估，先給客戶看。
客戶要是要做固定的，之後再客製一樣要花這筆費用。(目前變動的欄位與報表多，粗估時數已上千萬，勤業認為先估給客戶評估，之後再根據客戶預算調整。
5.明天還要有GMS的部分，還有GMS客製的規格。
【後續】明天至艾迪科討論GMS客製、下午與日方說明客製報表內容。他們對鼎新沒有概念，建議畫面多一點。明有翻譯陪同。",2024-12-16 17:14:48.817,B,A,A → B,1,2,,反向降級,
8101398850,聯繫彥堯,2025-03-31 08:50:46.023,D,B,B → D,2,5,104.0,反向降級,90-180天
8101398850,"1.廠長提出目前廠區所在的科學園區局處一直有要求公司收集碳盤資料提供。目前公司由亭瑤負責收集，因為大部分的資料ERP就有，希望能有對應的平台可以收集這些資訊，讓人員不用這麼辛苦。有與廠長說碳總管為訂閱制。
2.發信請亭瑤協助填寫""碳盤查需求調研問卷""。(5W1H我填上交)

[後續]與碳管的貞竹工程師聯繫。，基本上貞竹的時間要到九月初，需求發信出來，CC晉武經理，DEMO需求他們部門可以協調安排。
先問卷連結給亭瑤填寫，時間下周與亭瑤敲定。",2025-08-15 18:02:32.070,B,A,A → B,1,2,2.0,反向降級,<7天
8101398850,與亭瑤協調線上DEMO碳總管的時間。[內容] 一般21(四)、22(五)有管理者會議。本周應該無法安排。8/25不行。9月是22、23號不行。另外9/8~9/10有溫室氣體的課程林副理 (台灣艾迪科林子平davin.lin@aftw.com.tw，專門負責碳盤查) 與亭瑤都要上課。 [後續]發信與貞竹約DEMO碳總管的時間。,2025-08-19 14:08:10.630,B,A,A → B,1,2,0.0,反向降級,
8101398850,(內部) 9.5亭瑤提供日本總社碳盤的文件(英文的EXCEL)，提供給貞竹顧問評估協助建立報告書的報價。,2025-09-10 17:43:51.250,B,A,A → B,1,2,16.0,反向降級,7-30天
8101398850,1.協助廠長與陳經理(製造現場)重新報名10/17(五)化工知識俱樂部活動。2.,2025-09-30 18:21:46.760,E,B,B → E,2,6,20.0,反向降級,7-30天
8101398850,約現場孔先生((06)384-1388分機231，c0919@aftw.com) 介紹鋼瓶管理方案，預計周三上午拜訪,2026-02-23 14:54:26.693,C1,B,B → C1,2,3,141.0,反向降級,90-180天
8101398850,"成效報告(成本精算完成)。出席：ADEKA台/日、勤業眾信。
其他紀錄(後續要跟日本溝通問題)：Csv檔要算完管報才能給日本。5號只有算財報沒有管報，這樣CSV檔案會有問題。(時間溝通)",2026-04-17 01:25:32.210,D,C1,C1 → D,3,5,52.0,反向降級,30-90天
8101402986,"Q: 情資,ERP關鍵A: 暫無需求",2025-09-11 15:52:42.350,C1,A,A → C1,1,3,,反向降級,
8101405784,"DTS 進度確認，回覆可先裝在ERP內，若有影響到在做資料拉出 (客戶內部評估)
WF+EF 人數增購進度確認
IMG MA發票換開",2025-09-18 11:05:24.143,C1,A,A → C1,1,3,,反向降級,
8101405784,IMG發票問題釐清，更新資料提供,2025-10-03 18:57:21.473,C2,C1,C1 → C2,3,4,15.0,反向降級,7-30天
8101405784,"出口模組_線上會議釐清確認，更新報價提供
模組借貨資料提供",2026-03-23 14:09:26.887,B,A,A → B,1,2,48.0,反向降級,30-90天
8101406046,廖小姐說因為這個月是分部門去員工旅遊，所以賴小姐要到月底才會回來，然而5月初又要報稅，他保守認為可能報完稅才會回頭跟我討論專案，預計是5月中過後。,2026-04-24 15:59:20.640,C1,B,B → C1,2,3,,反向降級,
8101407280,ESG碳盤查需求討論，問卷連結提供,2025-06-23 10:49:05.503,C1,A,A → C1,1,3,34.0,反向降級,30-90天
8101410542,"1.EF版更預計週四完成，到時我再請EF主管派工。
2.新應用經理回覆，目前上級評估的結論就是還不太需要，更換別種方式來使用也不是很必需的系統，所以就先暫時這樣吧。",2024-05-24 10:46:43.837,C1,A,A → C1,1,3,,反向降級,
8101410542,"1.高階拜訪談未來可以的合作機會。
2.介紹一體機及AI應用。",2024-11-19 23:03:17.510,C1,A,A → C1,1,3,95.0,反向降級,90-180天
8101410542,來說差旅助理 不要續約，因為沒有人再用，金額挪到下個月維護價金上，可以開立折讓單給他。他下週一再確認給我。,2025-10-23 17:11:27.360,B,A,A → B,1,2,5.0,反向降級,<7天
8101411645,客戶拜訪期程調整，尚未確定拜訪時間,2024-08-14 15:19:54.007,C1,A,A → C1,1,3,,反向降級,
8101411645,數智特助與生技醫藥雲活動邀約,2024-08-14 15:20:15.277,E,C1,C1 → E,3,6,0.0,反向降級,
8101412075,"Q: 符合標準PASS單A: 工程有專用倉庫，隨著客戶工程而租用，例如台積電20廠，目前進貨後都由excel管理，監工只處理領發料以及進度管理，施工都外包，監工窗口收到廠商excel要請領料後會判斷在自己的表單上，工程處的日本端主管希望有系統化管理，但卻又希望跟erp脫鉤，問不到最終目的，窗口郭先生只透露應該是不想被管太多，先請郭先生提供excel判斷規劃方式，只有年底盤點（僅抽盤幾個料）以及專案結束後剩餘料歸還公司，其餘時候不需被管。
窗口有找其他外部的方案想做整合，但也希望鼎新可以全部處理好，考慮用一體機生單讓客戶上傳excel並搭配ERP獨立公司別處理",2026-01-13 18:09:51.020,C2,A,A → C2,1,4,,反向降級,
8101415075,聯繫林小姐明日高訪，在請他協助當天會訪廠。,2025-09-15 17:04:11.403,D,C1,C1 → D,3,5,,反向降級,
8101415310,"財會部 郭淑翎來詢問ERP人數時常滿的問題，現行版本是GP4.0.21.0 / 15人，提問打開鼎新到登入畫面 還沒打帳號密碼是否已經算在登入人數內了? 先前測試過這樣會卡人數，不確定到底要從哪裡設定 才能讓全廠都統一，請她先雲管家立案，由客服接案會協助連線處理。藉此請她協助回填ICD問卷-經營策略
___________________________________________
智百特
策略長 營運長詢問五人版的價格、一次三年維護是多少？
詢問 : 固定資產轉出租資產會產生一對多的租金收入，系統會怎麼處理? 需要客製化嗎? 已詢問淑婷
是by客戶收租金，租金收入(虛擬)出貨的概念，輔導時顧問會納入。
敏芳請我加入合併報表價格重提供報價",2025-03-26 20:08:48.220,B,A,A → B,1,2,,反向降級,
8101418651,與課長確認碳整合需求訂購單，總經理簽呈已經送過，請購單已開出，正轉到採購單階段，明早請潔如經理協助致電採購洪經理,2024-04-30 20:10:40.103,C1,A,A → C1,1,3,,反向降級,
8101418651,致電呂副理詢問之前貴公司對於新增多角貿易模組現在需做導入或做評估嗎?呂副理表示有找其他廠商，因為鼎新的多角貿易模組不支援荷蘭語。,2025-09-02 08:35:11.843,C1,A,A → C1,1,3,91.0,反向降級,90-180天
8200000250,"TBB圖說報表介紹
MA報價",2025-04-24 23:27:14.790,B,A,A → B,1,2,,反向降級,
8200000570,今日欲電話聯繫陳經理繼續討論重啟輔導事宜，但不巧恰逢陳經理下午時段內部會議，因此沒有聯繫到。,2024-11-09 22:53:24.493,C1,B,B → C1,2,3,,反向降級,
8200000573,原客戶要買主機(繪圖用)，幫忙詢價後user回覆可以先用舊機cover,2024-09-30 11:36:31.650,D,C1,C1 → D,3,5,,反向降級,
8200000623,"Q: 情資,出海關鍵A: 客戶在越南有新設一個點,在當地開發合作廠商.(業務及工廠
目前剛起頭而已有告知如有任何需要協助 都可以跟我們說.
",2025-07-14 11:58:08.320,E,A,A → E,1,6,,反向降級,
8200001867,Q: 符合標準PASS單A: 撥打兩通電話都無人接聽,2026-04-20 17:33:17.653,E,B,B → E,2,6,,反向降級,
8200002807,(紀錄)客戶ENDY一直反應對外IP設定有問題的事宜。後轉接INFRA業務聯繫，希望客戶確認IP對應要一致，後客戶發現自己沒有提供正確的訊息給自己的廠商，才導致無法連線。與防火牆設定等等皆無干係。(結案),2025-01-03 17:18:17.560,C1,B,B → C1,2,3,,反向降級,
8200002807,中秋贈禮約總經理。萬課長說要找特助(先生077332112#35)，特助表示總經理開會中，詢問完會回電。,2025-09-23 11:27:18.963,C2,C1,C1 → C2,3,4,262.0,反向降級,>180天
8200003697,"客戶參加11/18 VIP專屬AI實踐交流會,對於活動上提出鼎新採購運用發票場景減少人力有興趣，希望可以跟鼎新配合（站台客戶之類的）提供優惠價格。工程人員招募不易，希望可以透過系統改善工廠流程，若有機會可安排POC，先在一個工廠試用，若運行ok就可以推到其他工廠。也有意願導入差旅報銷，再與客戶約時間進行後續討論。
活動後副總提出設備助理&一體機需求",2025-12-01 22:24:19.497,B,A,A → B,1,2,,反向降級,
8200004767,分享年會內容，窗口表示之前有派業務參與年會，不過業務回饋沒有幫助，讓老闆興致缺缺，不過還是會詢問看看老闆想法,2024-04-10 17:45:13.343,C2,C1,C1 → C2,3,4,,反向降級,
8200004767,老客回娘家活動邀約，需提供文件，會再轉交老闆或主管,2025-05-05 11:49:15.330,E,B,B → E,2,6,361.0,反向降級,>180天
8200011722,展示差旅助手,2025-11-19 14:36:36.627,B,A,A → B,1,2,,反向降級,
8200012932,升版，客製確認書說明,2025-04-21 17:49:29.510,C1,A,A → C1,1,3,,反向降級,
8200013123,"【2026 鼎新年會邀約追蹤】2026-04-02
1. 致電 Donna 確認年會出席與否，Donna 表示因隔天要出國，考慮過後覺得不適合前一天又外出參與活動，婉拒本次年會邀請，可再嘗試邀請後續眼見為憑活動
2. 敲定 4/14 進行拜訪，預計 Donna、佳洲、千惠都會出席",2026-04-06 21:37:06.387,C1,B,B → C1,2,3,73.0,反向降級,30-90天
8200014198,老客電訪主要聯絡窗口：資訊汪承翰分機111會並瞭解使用系統已趨近穩定，並透過資訊了解其他部門也有在使用鼎新的系統 由資訊轉接到新窗口採購魏小姐 238629表示系統使用正常後續公司有活動也可以直接寄發email,2026-04-23 10:59:11.320,C1,B,B → C1,2,3,,反向降級,
8200016721,"與Stella 處長約訪 7/17 拜訪討論ISO 27001+14064 , 7/17偕同林崇裕一起拜訪德微，目前此專案配合經濟部以大帶小低碳計計劃，目前基隆廠六月已經上線T100 ，2024下半年會開始評估MES需求，今天亦提供Chatfile 及 AI 預測透鏡等相關解決方案給Stella參考",2024-07-15 18:08:05.527,C1,A,A → C1,1,3,,反向降級,
8200016950,"待辦：
WF EF SFT 版更
請顧問特別評估 BI不版更 會不會其他系統有影響
SQL OS ：2019的保留 其他的買新的 
主機不用更新 
10U授權

ERP AIGP資料提供
BI版更費用評估",2025-07-02 15:45:28.680,C1,A,A → C1,1,3,,反向降級,
8200024015,偕同潔如經理至總翔針對上海分公司需要獨立一套CRM系統與高階確認需求 與會人員：陳惠玲副董事長(老闆娘)、胡世韜副總(二代)、蔡佩珊協理 期望時間：08/12、08/14早上10點 (預計2小時)，或另提供顧問可以的時間 到訪需求：大陸上海分公司需要獨立一套CRM系統，目前上海使用友商系統(用友ERP)， 管理困擾：發貨、應收帳款(累積5年應收帳款已累計1千多萬人民幣)、項目線索(輔助總經理工具，商機或專案代號) 待後續與顧問確認時間約訪,2024-08-09 10:15:55.847,C1,A,A → C1,1,3,,反向降級,
8200025074,AiGP升級 介紹與討論,2025-07-18 21:07:35.260,C1,B,B → C1,2,3,32.0,反向降級,30-90天
8200025997,"Q: 情資,資安關鍵A: 需求已知",2025-06-16 16:25:48.393,C1,B,B → C1,2,3,,反向降級,
8200026480,11/13(三)《知識聚樂部_打造綠色數智工廠》活動邀約。,2024-11-11 06:51:44.817,E,B,B → E,2,6,,反向降級,
8200029007,"Q: 情資,資安關鍵A: 客戶資訊副理已報到，請資訊課長幫忙約拜訪，但因目前忙新廠事項，預計7月再排拜訪",2025-06-04 16:58:13.393,C1,B,B → C1,2,3,,反向降級,
8200031364,"一、宇仁可以先派顧問來確認場勘裝智慧電錶、進一步做電力監控，資料先寄給Jeff經理，要跟育賢要一下客戶案例，平台費用、電錶費用、接線費用等
二、宇仁目前尚未被要求碳足跡
三、宇仁要換冰水主機在過年前
四、計算交期，之前用LRP計算，但做得不是很好，後續可以優化->可推APS
五、業務想要做到交期快速回覆、即時確認庫存量
六、宇仁有計劃要蓋第三廠，後續會規劃自動倉儲
七、今天有贈送尾牙禮全聯禮劵3000元，說明是特別爭取的，因為鼎新尾牙贊助是要看年度出貨額的，但宇仁是我們的成功案例客戶，因此特別爭取",2025-01-02 15:43:33.520,C1,A,A → C1,1,3,42.0,反向降級,30-90天
8200032676,"1.PLM方案介紹。董事長希望能切出導入範圍，從最要緊的車用產品開始再逐步納入其他專案，不要傷筋動骨花太多時間
2.董事長提議PLM的研發工時可以雨HR和ERP的成本有更多掛勾
3.待調延後報價，預計第四週提案",2024-06-06 22:58:45.710,B,A,A → B,1,2,80.0,反向降級,30-90天
